"","...1","x","y","cena","nazwa","link","adres stacji","wielkosc ruchu","godziny otwarcia","liczba gwiazdek","sredni ruch poniedzialek","sredni ruch wtorek","sredni ruch sroda","sredni ruch czwartek","sredni ruch piatek","sredni ruch sobota","sredni ruch niedziela","udział poniedzialek","udział wtorek","udział sroda","udział czwartek","udział piatek","udział sobota","udział niedziela","średni spędzany czas (min)","sredni ruch w godzinach 4-8","sredni ruch w godzinach 8-12","sredni ruch w godzinach 12-16","sredni ruch w godzinach 16-20","sredni ruch w godzinach 20-24","sredni ruch w godzinach 24-4","N","grid","min_odl_trunk","max_odl_trunk","avg_odl_trunk","min_odl_primary","max_odl_primary","avg_odl_primary","palac_kultury","sources.lon","min_odl_stacji","max_odl_stacji","avg_odl_stacji","ile_stacji_r5","ile_stacji_r10"
"96",0,20.977436,52.3148505,4.45,"Circle K","https://www.google.com/search?tbm=lcl&ei=k86VX7-IB-LrrgSv35mgAg&q=+52.31485+20.97744&oq=+52.31485+20.97744&gs_l=psy-ab.3...32987.37549.0.37886.4.4.0.0.0.0.115.330.3j1.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.wC76gwcmIvk#rlfi=hd:;si:973350301371014746;mv:[[52.315029977319035,20.97773440676759],[52.31467002268097,20.977145593232407]]","ul, Modlińska 144, 03-186 Warszawa",4866,"Czynne całą dobę",4.3,783.75,548.25,783.75,638.25,755.25,699,657.75,0.161066584463625,0.11266954377312,0.161066584463625,0.13116522811344,0.155209617755857,0.143649815043157,0.135172626387176,10,295.5,304.5,371.25,153,94.5,1.5,4866,148,7.3,43.1,21.0782764460657,0.5,43.7,20.5876815094023,17.3,20.977219,3.9,36.3,19.2198347107438,2,16
"97",0,21.1094401,52.2330908,4.49,"Shell","https://www.google.com/search?tbm=lcl&ei=Vc6VX62LDo-MrwTM8L6YDw&q=Ostrobramska+71&oq=Ostrobramska+71&gs_l=psy-ab.3..0j38j0i22i30k1l2.5639.5996.0.6148.2.2.0.0.0.0.90.177.2.2.0....0...1c.1.64.psy-ab..0.2.177...0i67k1.0.vKL8NRDctOs#rlfi=hd:;si:15101909132453405639;mv:[[52.23267397731903,21.114763660269887],[52.23231402268097,21.114175939730117]]","Ostrobramska 75, 04-175 Warszawa",5139,"Czynne całą dobę",3.9,898.5,494.25,869.25,602.25,831.75,652.5,790.5,0.174839462930531,0.0961762988908348,0.169147694103911,0.117192060712201,0.161850554582604,0.126970227670753,0.153823701109165,10,280.5,324,383.25,212.25,80.25,8.25,5139,408,13.9,33.3,23.2102364512767,1.4,33.1,15.7435664563275,13.6,21.109451,3.5,31.2,17.1859504132231,3,13
"98",0,20.8594698,52.1927556,4.49,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=z8eVX7jtMM-FrwSo8YVA&q=52.19277+20.85954+&oq=52.19277+20.85954+&gs_l=psy-ab.3...35255.39840.0.40097.4.4.0.0.0.0.83.270.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.nX0OhFZp-U4#rlfi=hd:;si:15506346946433989858;mv:[[52.192949977319024,20.859833597610756],[52.19259002268097,20.85924640238924]]","Orląt Lwowskich 69, 02-495 Warszawa",3891,"Czynne całą dobę",4.2,627.75,404.25,627.75,407.25,671.25,573.75,579,0.161333847340015,0.103893600616808,0.161333847340015,0.104664610639938,0.172513492675405,0.14745566692367,0.148804934464148,10,273,242.25,252,94.5,90.75,4.5,3891,23,7.2,47.5,19.562464174049,6.6,48.1,23.8479237319278,19.8,20.859375,6.2,40,21.4636363636364,0,3
"99",0,21.1320354,52.1853916,4.5,"Circle K","https://www.google.com/search?tbm=lcl&ei=xMeVX8LGKfLhrgTd_I6QAQ&q=Wa%C5%82+Miedzeszy%C5%84ski+324&oq=Wa%C5%82+Miedzeszy%C5%84ski+324&gs_l=psy-ab.3..38j0i22i30k1l3.9642.9642.0.10257.1.1.0.0.0.0.100.100.0j1.1.0....0...1c.2.64.psy-ab..0.1.100....0.LxMywyJz-QE#rlfi=hd:;si:9272330603974913414;mv:[[52.18555767731903,21.132342648799494],[52.18519772268097,21.131755551200502]]","ul, Wał Miedzeszyński 324, 03-994 Warszawa",4983,"Czynne całą dobę",4.3,861.75,708.75,881.25,546,708.75,638.25,638.25,0.172937989163155,0.142233594220349,0.176851294400963,0.109572546658639,0.142233594220349,0.128085490668272,0.128085490668272,10,351.75,394.5,303,96.75,119.25,0,4983,461,18.5,34.9,25.7695284002084,6,36.7,18.3088421196308,16.4,21.132127,4.2,35.3,19.4371900826446,2,6
"100",0,21.0460923,52.2125511,4.51,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=S8eVX--cDcSwrgSQyphQ&q=Czerniakowska+147&oq=Czerniakowska+147&gs_l=psy-ab.3..0j38j0i22i30k1l3.7750.8535.0.8697.2.2.0.0.0.0.88.166.2.2.0....0...1c.1.64.psy-ab..0.2.165...0i67k1.0.MzBG0n37uVQ#rlfi=hd:;si:16701391355604567138;mv:[[52.2125063,21.0466959],[52.2123419,21.0464721]]","Czerniakowska 149, 00-453 Warszawa",6139.5,"Czynne całą dobę",4.2,980.25,538.5,1170,769.5,840,976.5,864.75,0.159662838993403,0.0877107256291229,0.190569264598094,0.125335939408747,0.136818959198632,0.159052040068409,0.140850232103591,10,388.5,380.25,358.5,232.5,123.75,42,6139.5,302,12.4,32.9,20.8343212610735,0.2,29.3,13.8136855201957,9.5,21.046039,4,28,14.0446280991736,3,28
"101",0,21.0181734,52.1283917,4.53,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=3MaVX9TtHoj2qwHBybGwDQ&q=52.10768+21.01733+&oq=52.10768+21.01733+&gs_l=psy-ab.3...21174.25030.0.25263.4.4.0.0.0.0.90.306.4.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.4qNhDJWZ7m0#rlfi=hd:;si:8523428544245763504;mv:[[52.10785997731903,21.017623037037357],[52.107500022680966,21.017036962962642]]","Puławska 554, 02-844 Warszawa",5460,"Czynne całą dobę",4.2,822,468.75,1040.25,624.75,1040.25,732,732,0.150549450549451,0.0858516483516484,0.190521978021978,0.114423076923077,0.190521978021978,0.134065934065934,0.134065934065934,10,357.75,374.25,369.75,149.25,129,0.75,5460,311,2.2,43.1,20.4539310838979,0,39.5,20.1788176984893,17.6,21.018173,2.4,37.7,19.7628099173554,2,13
"102",0,20.931052,52.2230347,4.54,"Shell","https://www.google.com/search?tbm=lcl&ei=JMaVX_70GeT2qwGKmpLgDQ&q=+52.22303+20.93105&oq=+52.22303+20.93105&gs_l=psy-ab.3...9581.11107.0.11367.3.3.0.0.0.0.82.217.3.3.0....0...1c.1j2.64.psy-ab..0.0.0....0._ZUU4WnHcoo#rlfi=hd:;si:17795724557959505232;mv:[[52.22320997731902,20.931343797637503],[52.22285002268096,20.9307562023625]]","Wolska 195, 01-258 Warszawa",4605.75,"Czynne całą dobę",3.5,866.25,399.75,835.5,602.25,584.25,609.75,708,0.188080117244748,0.08679368181078,0.181403680182381,0.130760462465397,0.126852304184986,0.132388861748901,0.153720892362807,10,252,304.5,338.25,145.5,110.25,3,4605.75,95,6.3,39.3,16.7830608389786,3.4,39.9,17.8297223942967,9.4,20.930838,3,31.8,15.3942148760331,5,24
"103",0,21.0594601,52.2240961,4.58,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=zcWVX5uxL8-k3APM2IqgCw&q=Wersalska+3&oq=Wersalska+3&gs_l=psy-ab.3..0l3j38j0i22i30k1l6.8454.8454.0.8677.1.1.0.0.0.0.168.168.0j1.1.0....0...1c.1.64.psy-ab..0.1.168....0.2kUlnkuRWMs#rlfi=hd:;si:7279287976659048079;mv:[[52.22412987731903,21.05975880372384],[52.223769922680965,21.05917119627616]]","Wersalska 3, 03-955 Warszawa",5998.5,"Czynne całą dobę",4.3,909,634.5,1137.75,734.25,939.75,909,734.25,0.151537884471118,0.105776444111028,0.189672418104526,0.12240560140035,0.15666416604151,0.151537884471118,0.12240560140035,10,395.25,380.25,384.75,182.25,137.25,27.75,5998.5,345,12.4,30.4,19.7547257686295,0.9,28.6,13.1323168106842,8.4,21.05949,3.5,27.3,13.4181818181818,7,32
"104",0,20.9502457,52.211315,4.59,"Shell","https://www.google.com/search?tbm=lcl&ei=tbyVX-rwCbCxrgSJ5pzQDQ&q=+52.21115+20.95035&oq=+52.21115+20.95035&gs_l=psy-ab.3...43407.47491.0.47783.4.4.0.0.0.0.159.438.2j2.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.jhDYp6P1yIE#rlfi=hd:;si:13018759736690794819;mv:[[52.211329977319025,20.95064371906525],[52.21097002268096,20.950056280934753]]","al. Jerozolimskie 152, 01-001 Warszawa",4835.25,"Czynne całą dobę",3.9,948.75,498.75,843.75,568.5,582,696.75,696.75,0.196215293935164,0.10314875135722,0.174499767333644,0.117574065456802,0.12036606173414,0.144098030091515,0.144098030091515,10,342.75,300.75,322.5,147.75,95.25,8.25,4835.25,136,4.5,36.9,16.3817059666493,1.6,37.5,16.3992125405542,9.1,20.950353,4,29.4,14.9603305785124,2,23
"105",0,20.9382581,52.1941209,4.63,"Shell","https://www.google.com/search?tbm=lcl&ei=5ruVX4b2DtfergTXgqa4Dw&q=%C5%81opusza%C5%84ska+45&oq=%C5%81opusza%C5%84ska+45&gs_l=psy-ab.3..0l2j38j0i22i30k1l3j38.7569.7695.0.7931.2.2.0.0.0.0.124.213.1j1.2.0....0...1c.1.64.psy-ab..0.2.211....0.r8xYWPxnmSg#rlfi=hd:;si:919335979219882472;mv:[[52.192580877319024,20.945469595173094],[52.19222092268096,20.944882404826902]]","Łopuszańska 45B, 02-232 Warszawa",4392.75,"Czynne całą dobę",3.8,945,204.75,766.5,732.75,336.75,674.25,732.75,0.215127198224347,0.0466108929486085,0.17449206078197,0.166808946559672,0.0766604063513744,0.153491548574355,0.166808946559672,10,336,318,239.25,88.5,115.5,4.5,4392.75,112,2.2,38.4,15.9098325951016,0,39,17.0103508919291,10.6,20.93826,2.5,30.9,15.304132231405,5,25
"106",0,21.0816626,52.2861117,4.23,NA,"https://www.google.com/search?tbm=lcl&ei=MruVX5zOC-H4qwG2joKgAQ&q=52.28622+21.08166+&oq=52.28622+21.08166+&gs_l=psy-ab.3...18748.24824.0.25125.6.6.0.0.0.0.81.423.6.6.0....0...1c.1j2.64.psy-ab..0.0.0....0.uMDtCfkWG5I#rlfi=hd:;si:8757633606118086090;mv:[[52.28639997731903,21.08195421648544],[52.286040022680965,21.081365783514563]]","Łodygowa 20B, 03-687 Warszawa",5674.5,"Czynne całą dobę",4.4,897.75,627,989.25,692.25,806.25,969.75,692.25,0.158207771609833,0.110494316679884,0.174332540311922,0.121993127147766,0.142083002907745,0.170896114195083,0.121993127147766,10,342.75,396.75,369,119.25,131.25,24,5674.5,344,5.6,39.6,21.8330901511204,7,37.8,20.2330921957519,16,21.081478,2.1,33.7,19.3338842975207,3,13
"107",0,21.1489958,52.2253616,4.29,"Myjnia ORLEN","https://www.google.com/search?tbm=lcl&ei=ALqVX6uoH6etrgTKnaXABw&q=52.22587+21.14888&oq=52.22587+21.14888&gs_l=psy-ab.3...18958.24967.0.25510.5.5.0.0.0.0.87.372.5.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.yH_cxPzdqe8#rlfi=hd:;si:10869093498430047429;mv:[[52.22604997731903,21.149173816428867],[52.22569002268097,21.148586183571133]]","Wydawnicza 72, 04-601 Warszawa",3256.5,"Czynne całą dobę",4,448.5,318,713.25,314.25,744,448.5,270,0.137724550898204,0.0976508521418701,0.219023491478581,0.0964993090741594,0.228466144633809,0.137724550898204,0.0829111008751727,30,318,213.75,118.5,42,153,0,3256.5,471,12.1,35.7,24.0129396821261,0.4,35.4,16.3587250506599,16.4,21.148673,3.3,30.4,18.3330578512397,3,15
"108",0,21.1190137,52.2685037,4.23,"MOYA Stacja Paliw","https://www.google.com/search?tbm=lcl&ei=RbmVX7jHKbqHwPAP1v6-OA&q=52.26851+21.11927&oq=52.26851+21.11927&gs_l=psy-ab.3...2102.5103.0.5722.4.4.0.0.0.0.214.558.2j0j2.4.0....0...1c.1j2.64.psy-ab..0.0.0....0.A5gBiC8NFbw#rlfi=hd:;si:16165744252560994356;mv:[[52.26868997731903,21.119564098940174],[52.26833002268096,21.11897590105983]]","Chełmżyńska 247, 04-458 Warszawa",4696.5,"Czynne całą dobę",3.6,850.5,554.25,818.25,580.5,554.25,672,666.75,0.181092302778665,0.11801341424465,0.174225487064836,0.12360268284893,0.11801341424465,0.143085276269562,0.141967422548706,10,392.25,342.75,252.75,20.25,164.25,0,4696.5,411,10.4,38.5,24.2864382490881,3.9,36.8,18.87888873723,20.1,21.119406,7.4,32.2,19.6867768595041,0,9
"109",0,21.0169127,52.1521077,4.14,"Circle K","https://www.google.com/search?tbm=lcl&ei=7biVX5n-G6morgSDp6Jw&q=Pu%C5%82awska+274C&oq=Pu%C5%82awska+274C&gs_l=psy-ab.3..38j0i22i30k1.25374.25374.0.25846.1.1.0.0.0.0.121.121.0j1.1.0....0...1c.2.64.psy-ab..0.1.121....0.fpdeKRtwDzM#rlfi=hd:;si:10965281767906136087;mv:[[52.151991977319035,21.017112227430992],[52.15163202268097,21.016525572569005]]","ul, Puławska 274, 02-819 Warszawa",4409.25,"Czynne całą dobę",4.2,681,426.75,900,540.75,617.25,621.75,621.75,0.154448035380167,0.0967851675455009,0.204116346317401,0.122639904745705,0.139989794182684,0.141010375914271,0.141010375914271,10,297.75,304.5,288,102,125.25,7.5,4409.25,291,2.4,41,20.0288170922355,0.2,39.5,19.0983773085686,15.5,21.017053,3,37.7,18.6396694214876,4,17
"110",0,21.0187354,52.1405319,4.26,"Shell","https://www.google.com/search?tbm=lcl&ei=8beVX4GdFuyxrgTzsYa4Cg&q=52.14051+21.01877&oq=52.14051+21.01877&gs_l=psy-ab.3...34888.40370.0.40768.5.5.0.0.0.0.93.368.5.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.8BYIo8jDImY#rlfi=hd:;si:4300524131806189633;mv:[[52.140689977319035,21.01906325299115],[52.14033002268097,21.01847674700885]]","Puławska 437, 02-801 Warszawa",3720.75,"Czynne całą dobę",4,513.75,407.25,661.5,481.5,661.5,513.75,481.5,0.138077000604717,0.109453739165491,0.177786736545051,0.129409393267486,0.177786736545051,0.138077000604717,0.129409393267486,10,201.75,250.5,296.25,99,83.25,5.25,3720.75,305,0.3,41.4,20.7420466388744,0.6,40.3,19.616066272587,15.9,21.018476,2.7,38.5,19.1140495867769,4,16
"111",0,21.0237812,52.1424417,4.28,"Circle K Express","https://www.google.com/search?tbm=lcl&ei=vbeVX7OyJNDLrgSVnYPADQ&q=52.14244+21.02378&oq=52.14244+21.02378&gs_l=psy-ab.3...43598.50486.0.50922.5.5.0.0.0.0.92.381.5.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.D6-frm1MiN0#rlfi=hd:;si:10809245599935125594;mv:[[52.14261997731903,21.024073265699478],[52.142260022680965,21.023486734300523]]","ul, Puławska 427, 02-884 Warszawa",4536.75,"Czynne całą dobę",4.1,657,422.25,916.5,559.5,786,597.75,597.75,0.144817325177715,0.0930732352454951,0.202016862291288,0.123326169614812,0.173251777153248,0.13175731525872,0.13175731525872,10,298.5,300.75,357.75,99.75,74.25,0,4536.75,305,2.9,42,20.7308298593017,2.1,40,19.9874888443245,17,21.023816,3.6,38.2,19.5338842975207,4,13
"112",0,21.1304178,52.2335032,4.28,"Shell","https://www.google.com/search?tbm=lcl&ei=K7eVX_vkN8T6qwGx-oHgAg&q=P%C5%82owiecka+17&oq=P%C5%82owiecka+17&gs_l=psy-ab.3..0l2j38j0i22i30k1l7.11803.11803.0.12547.1.1.0.0.0.0.112.112.0j1.1.0....0...1c.2.64.psy-ab..0.1.112....0.TaBiRWO_yJI#rlfi=hd:;si:641363832910273218;mv:[[52.23387997731904,21.129522868253638],[52.23352002268098,21.128935131746356]]","Korkowa 2, 04-501 Warszawa",3107.25,"Otwarte ⋅ Zamknięcie: 22:00",3.8,771,199.5,474.75,373.5,280.5,492,516,0.248129374849143,0.0642046825971518,0.152787834902245,0.120202751629254,0.0902727492155443,0.158339367608014,0.166063239198648,10,176.25,208.5,258,138.75,0,0,3107.25,456,11.1,32.9,21.9350801198541,0.4,33,14.4701117142467,13.6,21.130241,2.9,28.4,16.1471074380165,6,19
"113",0,21.0818947,52.2357939,4.29,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=lbaVX5XfBOyhrgSgz6fwDA&q=52.23657+21.08749&oq=52.23657+21.08749&gs_l=psy-ab.3...97331.102632.0.103136.5.5.0.0.0.0.119.495.2j3.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.8Ue4pFLVYz8#rlfi=hd:;si:15750570055946523406;mv:[[52.23674997731903,21.087783887255394],[52.236390022680965,21.087196112744607]]","Ostrobramska 124, 04-026 Warszawa",6321.75,"Czynne całą dobę",4.1,975,809.25,1115.25,789.75,809.25,885.75,937.5,0.154229445960375,0.128010440147111,0.176414758571598,0.124925851227904,0.128010440147111,0.140111519753233,0.148297544192668,10,418.5,375.75,383.25,216.75,171,23.25,6321.75,380,15.4,30.6,21.6840313965607,0,30,14.5427813344478,9.5,21.081889,3.9,28.4,14.4768595041322,4,26
"114",0,20.9986203,52.2165734,4.29,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=hbaVX_mqKY3xrgTL6KnIAw&q=Wawelska+3+D&oq=Wawelska+3+D&gs_l=psy-ab.3..0i13k1j0i13i5i30k1l2.13794.13794.0.14449.1.1.0.0.0.0.104.104.0j1.1.0....0...1c.2.64.psy-ab..0.1.103....0.WwOEp8Hn7jk#rlfi=hd:;si:6445861860874488660;mv:[[52.216745277319035,20.999498854874314],[52.21638532268097,20.998911345125673]]","Wawelska 3B, 02-034 Warszawa",5607.75,"Czynne całą dobę",4.1,919.5,500.25,945.75,676.5,747,1023.75,795,0.163969506486559,0.0892069011635683,0.168650528286746,0.120636618964825,0.133208506085328,0.182559850207302,0.141768088805671,10,401.25,351.75,375,153,112.5,12,5607.75,234,9.8,33.4,18.5662063574779,0.2,31,13.6806153733083,4,20.998628,1.7,27,12.5570247933884,6,42
"115",0,21.1190191,52.2373381,4.31,"Circle K","https://www.google.com/search?tbm=lcl&ei=TLaVX8iZNqynrgS6oK_oCg&q=Grochowska+21&oq=Grochowska+21&gs_l=psy-ab.3..0l10.8029.9407.0.9548.4.4.0.0.0.0.88.330.4.4.0....0...1c.1.64.psy-ab..0.4.329...0i67k1.0.Bj-qzCRUfzo#rlfi=hd:;si:12516089407207669042;mv:[[52.23713987731904,21.118874889837098],[52.236779922680974,21.118287110162903]]","Grochowska 19, 04-186 Warszawa",6251.25,"Czynne całą dobę",4.1,1011,609,1083,882,832.5,901.5,932.25,0.161727654469106,0.0974205158968206,0.173245350929814,0.141091781643671,0.133173365326935,0.144211157768446,0.149130173965207,10,406.5,420.75,396,207.75,133.5,4.5,6251.25,428,12.1,33.4,22.6406787389265,1.2,33,15.1303812353664,14.1,21.118989,3.2,29.4,16.7157024793388,6,15
"116",0,21.0451283,52.1765366,4.35,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=9rWVX4yBD4WvrgSYu6zADQ&q=%C5%9Awi%C4%99tego+Bonifacego+2&oq=%C5%9Awi%C4%99tego+Bonifacego+2&gs_l=psy-ab.3..38j0i22i30k1j38.23208.23208.0.23913.1.1.0.0.0.0.105.105.0j1.1.0....0...1c.2.64.psy-ab..0.1.104....0.CnS91S2djtM#rlfi=hd:;si:6613353034174098910;mv:[[52.17742887731903,21.046581395149506],[52.17706892268097,21.045994404850497]]","Śródziemnomorska 65, 02-758 Warszawa",5467.5,"Czynne całą dobę",4.2,867,465.75,1053.75,711.75,744,825.75,799.5,0.158573388203018,0.0851851851851852,0.192729766803841,0.130178326474623,0.136076817558299,0.151028806584362,0.146227709190672,10,367.5,359.25,363.75,161.25,122.25,6,5467.5,342,8.1,34,20.7270941896821,0.7,33.6,15.0102296231744,12.8,21.045453,2.4,32.3,15.3082644628099,4,30
"117",0,21.0158437,52.1658583,4.36,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=u7WVX66hLqaMwPAPudu58AY&q=aleja+Wy%C5%9Bcigowa+6&oq=aleja+Wy%C5%9Bcigowa+6&gs_l=psy-ab.3..0l3j38j0i22i30k1l2.11966.11966.0.12348.1.1.0.0.0.0.109.109.0j1.1.0....0...1c.2.64.psy-ab..0.1.108....0.q2ZvQDtDHt8#rlfi=hd:;si:13308914379002950133;mv:[[52.1666113,21.015940399999998],[52.166075899999996,21.0147926]]","aleja Wyścigowa 2, 02-681 Warszawa",5396.25,"Czynne całą dobę",4.1,919.5,627.75,953.25,739.5,676.5,756.75,723,0.170396108408617,0.116330785267547,0.176650451702571,0.137039610840862,0.125364836692147,0.140236275191105,0.133981931897151,10,342.75,409.5,366,132,96,7.5,5396.25,288,5.3,38.7,20.8728895257947,1.6,38.3,17.8707653055868,14,21.016003,3.4,37,17.7057851239669,3,22
"118",0,21.059886,52.1479632,4.39,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=7bSVX4LuM8zJrgST75bwBA&q=migda%C5%82owa+2&oq=migda%C5%82owa+2&gs_l=psy-ab.3..0l7j38l3.17822.17822.0.18326.1.1.0.0.0.0.105.105.0j1.1.0....0...1c.1.64.psy-ab..0.1.105....0.0IiAf_3MYc8#rlfi=hd:;si:13745266595769046627;mv:[[52.14817187731903,21.060191302264663],[52.14781192268097,21.059604697735335]]","Migdałowa 2, 02-796 Warszawa",5223,"Czynne całą dobę",4.1,915,343.5,934.5,824.25,510.75,889.5,805.5,0.175186674325101,0.0657668006892591,0.178920160827111,0.157811602527283,0.0977886272257323,0.170304422745549,0.154221711659966,10,415.5,381.75,273.75,105,111.75,19.5,5223,367,7.8,41.6,23.7500781657113,6.3,41.2,21.0339253278456,18.2,21.059865,5.2,39.9,20.8314049586777,0,12
"119",0,20.9849255,52.2340331,4.4,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=crSVX9bVNqOqrgS1zp-YBw&q=Grzybowska+78&oq=Grzybowska+78&gs_l=psy-ab.3..0l3.13053.13621.0.13841.2.2.0.0.0.0.155.290.0j2.2.0....0...1c.1j2.64.psy-ab..0.2.290...38j0i22i30k1.0.LrRw-8Zuk4M#rlfi=hd:;si:2990661195383270262;mv:[[52.234258399999995,20.9844109],[52.233814699999996,20.983637299999998]]","Grzybowska 74, 00-844 Warszawa",4941.75,"Czynne całą dobę",4.2,773.25,231.75,924,663,924,762.75,663,0.156472909394445,0.0468963423888299,0.186978297161937,0.134162998937623,0.186978297161937,0.154348156017605,0.134162998937623,10,396.75,315.75,273.75,151.5,72,27.75,4941.75,203,7,35.2,17.2941505992705,4,35.8,15.5469782556198,3.9,20.984957,2.7,27.7,13.2404958677686,6,33
"120",0,20.9672299,52.2444232,4.43,"Stacja Paliw ORLEN","https://www.google.com/search?tbm=lcl&ei=On-VX5OnJ86prgSU_aTwAQ&q=52.24442+20.96723&oq=52.24442+20.96723&gs_l=psy-ab.3...23222.30948.0.31556.5.5.0.0.0.0.92.378.5.5.0....0...1c.1j2.64.psy-ab..0.0.0....0.mYIaO1CYudU#rlfi=hd:;si:4203489725855970956;mv:[[52.24459997731903,20.96752393924515],[52.24424002268097,20.96693606075485]]","Obozowa 14, 01-161 Warszawa",5197.5,"Czynne całą dobę",4.2,800.25,434.25,1043.25,663.75,715.5,818.25,722.25,0.153968253968254,0.0835497835497836,0.200721500721501,0.127705627705628,0.137662337662338,0.157431457431457,0.138961038961039,10,363,351.75,351,144.75,93,3.75,5197.5,155,5.6,39.6,17.3622199062011,1.8,40.2,18.0001196938358,9.1,20.967104,3.1,32.1,15.495867768595,4,21
